StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
5392,16,Female,Caucasian,Some College,8,26,No,Moderate,No,No,No,No,3.510983808428464,A
5393,16,Female,Caucasian,No Education,18,27,Yes,High,No,Yes,Yes,No,3.6658358706079177,A
5398,16,Male,Asian,Some College,18,8,No,Low,Yes,No,No,No,3.3386202487524623,B
5399,17,Male,African American,Higher,4,29,No,Moderate,No,No,No,No,2.413550483486425,D
5401,16,Male,Caucasian,High School,14,21,No,Very High,No,No,No,No,3.3155153932674346,B
5406,15,Male,Asian,Higher,1,18,Yes,High,No,No,Yes,Yes,2.452976522438785,D
5407,15,Male,Asian,Some College,8,11,No,Very High,Yes,Yes,Yes,No,2.8416626870575783,C
5408,18,Female,Caucasian,No Education,1,15,No,High,Yes,No,Yes,Yes,2.309033015032465,D
5409,18,Female,Caucasian,Higher,17,25,Yes,Moderate,Yes,No,Yes,Yes,3.772765360893641,A
5410,16,Female,Caucasian,No Education,11,22,Yes,High,No,No,Yes,No,3.0544942189973163,B
5411,16,Male,Other,Higher,14,24,No,Moderate,Yes,No,No,No,3.0580742117422908,B
5414,16,Male,Other,High School,5,24,No,Low,No,Yes,No,No,2.048547614382745,D
5415,18,Male,Other,No Education,17,29,No,Low,No,No,No,No,2.4222025730503303,D
5416,15,Male,Other,Some College,12,22,No,High,No,No,No,No,3.883865358650248,A
5418,16,Female,Other,High School,11,29,No,No Support,No,Yes,Yes,No,2.0502848725132745,D
5420,17,Male,Asian,Bachelor’s,1,28,Yes,Very High,No,Yes,No,Yes,2.56947447607269,C
5421,16,Female,Asian,Bachelor’s,15,30,No,Low,Yes,Yes,No,No,3.811318149197101,A
5422,17,Male,Caucasian,High School,0,10,No,High,Yes,No,No,No,3.551714301048412,A
5423,15,Male,Caucasian,Bachelor’s,3,27,No,Very High,No,No,No,No,3.550221384063561,A
5424,18,Female,Other,Bachelor’s,14,21,No,Moderate,Yes,No,No,Yes,3.6102949546274488,A
5425,18,Female,Caucasian,Some College,19,10,No,Low,Yes,Yes,Yes,No,3.114019619378997,B
5426,15,Male,Asian,Higher,0,10,No,Moderate,No,Yes,Yes,No,2.0207322760435384,D
5428,16,Female,Caucasian,High School,14,5,Yes,High,Yes,Yes,Yes,No,3.1167115002758434,B
5429,17,Female,Caucasian,No Education,2,14,Yes,High,Yes,No,No,No,2.601973150058452,C
5430,15,Female,Caucasian,Bachelor’s,12,1,No,No Support,No,No,No,No,2.98246088187579,C
5431,17,Male,African American,Bachelor’s,17,20,No,Low,Yes,Yes,No,No,3.2542074765649907,B
5432,18,Male,African American,High School,12,22,Yes,Moderate,Yes,Yes,No,Yes,3.4847606478151856,B
5433,17,Male,Caucasian,High School,9,21,No,High,No,No,No,No,3.942328987846629,A
5435,18,Female,Caucasian,High School,6,26,No,No Support,Yes,No,No,Yes,3.534747510222142,A
5436,17,Male,Caucasian,Some College,7,27,Yes,High,Yes,No,No,No,3.5176468638186646,A
5438,18,Female,Caucasian,High School,17,28,No,Very High,No,No,No,No,3.991251320367519,A
5439,16,Female,Caucasian,Higher,11,23,Yes,Moderate,No,No,No,Yes,3.9812023570511137,A
5440,18,Male,Caucasian,Some College,17,10,Yes,Moderate,No,Yes,No,No,3.0583504357527835,B
5442,15,Female,Caucasian,No Education,19,11,Yes,High,Yes,Yes,Yes,No,3.5391261885340874,A
5443,15,Female,Caucasian,Some College,8,25,No,High,Yes,Yes,No,No,3.136939930515068,B
5444,18,Male,Asian,Some College,1,2,Yes,High,Yes,Yes,No,No,3.473654997156689,B
5445,18,Female,Other,High School,13,8,No,Moderate,No,No,Yes,Yes,3.738924191627152,A
5446,15,Female,Asian,High School,3,26,No,High,Yes,No,No,No,3.124059099965125,B
5449,18,Female,African American,No Education,18,5,No,No Support,Yes,No,No,Yes,3.868777059392508,A
5451,18,Female,Other,Higher,8,5,Yes,Low,Yes,No,No,No,3.754733038938098,A
5452,18,Male,Caucasian,No Education,16,16,No,Low,Yes,Yes,No,No,3.5804025643854,A
5453,15,Male,Caucasian,Bachelor’s,14,7,No,No Support,Yes,Yes,No,Yes,3.7116883847630087,A
5454,16,Male,African American,Higher,4,0,No,No Support,Yes,No,No,Yes,2.253120909018276,D
5455,17,Female,Asian,Higher,17,24,No,Moderate,No,No,Yes,No,3.267493587965551,B
5456,15,Male,Asian,Some College,3,7,Yes,No Support,Yes,No,No,No,3.8399544139959008,A
5457,17,Female,African American,High School,20,21,Yes,Very High,No,Yes,No,Yes,3.5351108459688483,A
5458,15,Female,Other,High School,1,14,Yes,No Support,Yes,No,No,No,2.669764072216059,C
5459,17,Female,African American,Higher,18,17,Yes,Very High,Yes,No,No,Yes,3.184888420132995,B
5460,16,Female,Other,Higher,4,12,Yes,Very High,Yes,No,No,No,3.2904685747785085,B
5461,16,Female,Other,Bachelor’s,3,24,No,Low,No,No,No,No,2.321556797355631,D
5462,15,Male,Asian,Bachelor’s,4,7,No,No Support,No,Yes,Yes,No,3.756081187586511,A
5463,18,Female,Caucasian,Bachelor’s,18,28,No,Low,Yes,No,No,No,2.2808809246431445,D
5465,18,Male,African American,Bachelor’s,15,17,No,High,Yes,Yes,No,No,3.742806369903336,A
5466,18,Male,Caucasian,Bachelor’s,11,12,No,Moderate,Yes,No,Yes,No,3.4992687529388617,B
5468,16,Male,Caucasian,High School,15,14,No,Moderate,Yes,Yes,Yes,Yes,2.962018892160765,C
5469,15,Female,Caucasian,Bachelor’s,13,5,No,Moderate,No,Yes,No,No,3.1180268868884893,B
5474,18,Male,African American,Higher,8,28,No,High,No,No,No,No,3.1641384191144084,B
5477,17,Female,Caucasian,High School,11,11,No,Moderate,Yes,No,No,No,2.786267761982073,C
5478,18,Female,Other,Higher,3,25,No,Moderate,Yes,No,No,No,3.4906653297270744,B
5479,15,Female,Caucasian,No Education,6,29,Yes,High,Yes,No,No,No,2.5508015200232927,C
5480,16,Male,Caucasian,Bachelor’s,16,2,No,Low,Yes,Yes,Yes,No,3.5364585414966454,A
5481,15,Male,Caucasian,Bachelor’s,0,21,No,High,Yes,Yes,No,No,2.0768547161836555,D
5482,18,Female,Caucasian,Some College,13,19,No,Moderate,No,No,Yes,No,2.293900659974637,D
5483,16,Female,African American,Higher,14,13,Yes,Moderate,Yes,No,No,No,3.285486389146806,B
5484,18,Female,Caucasian,Higher,11,27,Yes,High,No,No,Yes,No,2.4366482035022194,D
5486,17,Male,African American,No Education,5,3,No,High,No,No,No,No,3.973275528828915,A
5488,16,Male,Caucasian,High School,15,16,No,Very High,Yes,Yes,No,Yes,2.730883327554683,C
5489,16,Male,Asian,Higher,13,4,Yes,Moderate,Yes,Yes,Yes,No,3.5829669256396635,A
5491,17,Female,Caucasian,No Education,15,5,No,Moderate,Yes,Yes,No,No,3.865430024945321,A
5492,15,Male,Caucasian,Some College,8,9,No,No Support,No,Yes,No,No,3.948015469555178,A
5493,15,Male,Other,Some College,13,8,Yes,High,Yes,No,No,No,3.6757805191344186,A
5496,15,Female,Caucasian,High School,2,8,No,Low,Yes,Yes,No,No,2.485732929790711,D
5497,17,Female,Asian,Some College,13,7,No,Moderate,No,No,No,No,2.660310093148095,C
5499,15,Male,Other,Bachelor’s,10,29,No,Very High,Yes,Yes,Yes,No,3.238020589679174,B
5500,15,Female,Caucasian,High School,4,21,No,Low,Yes,No,No,Yes,2.414297892512438,D
5501,15,Male,African American,Bachelor’s,12,19,Yes,Very High,No,Yes,Yes,Yes,3.2652075955727136,B
5502,15,Male,Caucasian,Bachelor’s,9,0,No,Very High,No,Yes,No,No,3.011954504999491,B
5503,15,Female,Caucasian,Higher,6,24,No,Very High,Yes,Yes,No,Yes,3.772134716289668,A
5504,15,Female,Asian,Some College,16,19,Yes,Very High,Yes,No,No,No,3.264129121133901,B
5505,18,Male,African American,Higher,15,26,No,Very High,No,Yes,No,No,2.5642089078621937,C
5506,17,Male,Other,Higher,7,29,No,High,Yes,No,No,No,3.389068226325807,B
5510,18,Male,Other,Bachelor’s,19,28,No,High,No,No,Yes,Yes,3.174253970446797,B
5511,15,Male,Other,Higher,17,24,No,Very High,No,No,No,No,2.6389424271546797,C
5512,18,Female,Caucasian,Bachelor’s,4,30,Yes,Low,No,No,No,No,2.0064788933027744,D
5513,15,Male,Asian,Bachelor’s,5,22,No,Very High,No,No,Yes,No,2.092139968954691,D
5514,17,Male,Asian,High School,19,23,No,Moderate,Yes,Yes,No,No,2.808309528498245,C
5517,18,Male,Caucasian,High School,3,18,No,Moderate,Yes,Yes,Yes,Yes,3.213826126057159,B
5518,16,Male,Asian,No Education,6,30,No,Very High,No,No,No,No,3.263644372133858,B
5519,18,Male,Caucasian,Bachelor’s,10,15,Yes,Moderate,No,No,No,No,3.812971341349846,A
5520,16,Female,Caucasian,Bachelor’s,19,29,No,High,Yes,Yes,Yes,No,2.676711488040241,C
5522,17,Female,African American,High School,3,7,Yes,Very High,Yes,No,Yes,No,3.886798684911657,A
5523,15,Female,Asian,Some College,6,13,No,Very High,Yes,Yes,Yes,No,2.434833443808399,D
5524,17,Female,Other,No Education,0,4,Yes,Moderate,No,No,Yes,No,3.803509625799368,A
5526,18,Female,Caucasian,High School,19,18,No,Moderate,No,Yes,Yes,Yes,2.8370206534265963,C
5527,15,Male,Asian,Higher,7,4,No,Moderate,No,Yes,No,No,3.748585975155559,A
5528,16,Female,African American,Bachelor’s,4,2,No,Moderate,No,No,Yes,Yes,3.5526140848385226,A
5529,18,Male,Caucasian,Bachelor’s,13,30,Yes,Very High,Yes,No,No,No,3.052619075291794,B
5531,17,Female,African American,Some College,2,16,No,Moderate,Yes,No,Yes,No,2.479216643491024,D
5532,16,Male,Caucasian,Some College,1,6,Yes,Very High,No,No,No,No,3.125819407090774,B
5533,18,Female,Asian,High School,15,16,Yes,No Support,Yes,No,Yes,Yes,3.8132459914774737,A
5534,15,Female,African American,Bachelor’s,13,25,Yes,Moderate,No,No,Yes,No,3.704062416573408,A
5535,15,Male,Asian,Some College,15,12,Yes,High,Yes,Yes,No,Yes,3.3871222131047265,B
5537,18,Male,Caucasian,High School,16,21,No,Low,No,Yes,No,No,2.622607527079374,C
5538,17,Male,Asian,High School,2,13,No,Moderate,No,No,No,No,2.4363931295815715,D
5539,17,Female,African American,Higher,4,22,No,High,Yes,Yes,Yes,No,3.700014508197923,A
5543,16,Female,Asian,High School,2,26,No,Moderate,No,Yes,No,Yes,2.7625057600237968,C
5545,15,Female,Asian,No Education,13,11,No,Very High,No,No,No,No,3.422400508169263,B
5546,17,Male,Caucasian,Some College,1,8,No,Moderate,Yes,No,No,No,3.1534121288600128,B
5548,18,Male,Other,Higher,5,13,No,Low,Yes,No,Yes,Yes,2.9468580410612604,C
5552,17,Female,Caucasian,No Education,10,11,No,Low,Yes,Yes,No,No,2.469341508547615,D
5553,17,Female,African American,High School,0,28,No,High,No,No,Yes,Yes,2.6804730033400634,C
5554,15,Female,Asian,No Education,9,20,No,Moderate,Yes,Yes,No,No,3.492630869081618,B
5555,15,Female,Asian,Some College,8,6,No,Very High,Yes,No,No,No,3.2365027589587263,B
5556,18,Male,African American,No Education,19,0,No,Moderate,Yes,Yes,Yes,No,3.843535602819945,A
5557,17,Female,Asian,Some College,11,2,No,Low,Yes,No,No,No,3.830767850499644,A
5558,16,Male,Caucasian,Higher,0,10,Yes,Moderate,Yes,Yes,No,No,3.464226874453319,B
5560,16,Female,African American,No Education,11,21,No,Very High,Yes,No,No,No,3.895043973881918,A
5562,16,Female,Asian,Bachelor’s,0,9,Yes,Very High,No,Yes,Yes,Yes,2.926182874596285,C
5564,15,Female,African American,No Education,0,3,No,High,No,Yes,No,No,3.723882534751071,A
5565,18,Male,Other,Bachelor’s,11,21,No,Very High,Yes,No,No,No,2.9028974282305358,C
5566,16,Female,Caucasian,Some College,6,4,No,High,Yes,No,No,No,2.777015001817543,C
5567,16,Male,Caucasian,Some College,3,10,No,Low,Yes,Yes,No,No,2.192459996162896,D
5568,17,Female,Other,Higher,20,8,No,High,No,No,No,No,3.2889916148732814,B
5569,18,Male,Asian,Bachelor’s,19,12,No,High,Yes,No,No,No,3.434237223600314,B
5570,17,Male,Caucasian,Higher,3,27,No,Moderate,No,No,No,No,3.104709795537677,B
5571,18,Male,Caucasian,Some College,14,16,No,No Support,No,No,No,Yes,2.695455672064775,C
5572,16,Male,Caucasian,Some College,0,14,No,No Support,Yes,No,No,Yes,2.1927291653571483,D
5574,15,Male,Other,High School,13,20,Yes,Moderate,No,No,No,Yes,3.2346300493668703,B
5575,15,Female,Caucasian,Some College,13,10,No,Moderate,No,No,No,No,3.567655702541697,A
5576,15,Male,Asian,High School,9,0,No,High,No,No,Yes,No,2.755444620649397,C
5577,15,Female,Caucasian,High School,6,7,No,High,Yes,No,No,No,2.6042151621729897,C
5578,17,Female,African American,Some College,11,22,No,Very High,No,No,Yes,No,3.771192890215167,A
5579,18,Female,Caucasian,Bachelor’s,18,4,Yes,No Support,No,No,No,No,3.546926216376224,A
5580,16,Female,Asian,Higher,8,21,No,High,No,Yes,No,No,2.3690765756544785,D
5581,17,Male,African American,Some College,2,15,No,No Support,Yes,No,No,No,2.5576123773823323,C
5582,18,Female,African American,Bachelor’s,3,3,No,No Support,Yes,Yes,No,Yes,2.2001953858242067,D
5583,15,Male,Caucasian,High School,12,24,Yes,Low,Yes,No,No,No,3.548752521700247,A
5584,18,Female,Caucasian,Higher,9,29,No,High,No,No,Yes,No,2.040384734082746,D
5585,18,Female,Caucasian,Some College,13,18,No,High,Yes,No,No,Yes,2.5697493393300874,C
5586,15,Male,Caucasian,Bachelor’s,5,17,No,Moderate,Yes,No,No,No,2.829401954792361,C
5587,15,Female,African American,Bachelor’s,7,22,No,No Support,Yes,No,No,Yes,2.914148798409725,C
5588,15,Female,African American,High School,18,28,No,High,No,Yes,Yes,Yes,3.887795320908293,A
5589,16,Male,African American,Some College,9,1,No,No Support,Yes,No,Yes,No,2.6119223449272986,C
5590,15,Male,African American,Higher,4,12,No,Low,Yes,No,Yes,No,2.659639498395721,C
5591,16,Male,Caucasian,No Education,4,15,No,Moderate,No,No,No,Yes,2.487131687333699,D
5592,15,Female,Caucasian,Bachelor’s,4,21,No,Moderate,Yes,Yes,No,Yes,3.307516789610509,B
5593,16,Female,Caucasian,Higher,8,26,No,Moderate,No,No,Yes,Yes,2.5588519685660067,C
5594,18,Male,Asian,High School,8,7,No,High,No,No,Yes,No,3.745707719707359,A
5595,17,Male,African American,Higher,14,18,Yes,Low,Yes,No,No,Yes,3.388756596119638,B
5597,18,Female,Caucasian,Bachelor’s,13,18,Yes,High,Yes,No,No,Yes,3.2912549693841253,B
5598,15,Male,Asian,High School,5,16,No,No Support,Yes,No,No,No,2.2985192082935444,D
5599,16,Male,Asian,High School,19,8,No,High,Yes,Yes,Yes,Yes,3.1794801076681667,B
5600,17,Female,African American,No Education,7,20,No,Moderate,Yes,No,Yes,No,2.34693847036614,D
5601,15,Male,Caucasian,Bachelor’s,1,24,No,High,Yes,Yes,No,No,2.025200925306807,D
5602,15,Male,Caucasian,Bachelor’s,4,20,No,High,Yes,Yes,Yes,No,3.819682581264847,A
5604,18,Female,Asian,Some College,9,16,No,Very High,Yes,No,No,No,2.9316025656648934,C
5605,16,Male,Caucasian,No Education,13,24,No,Moderate,No,Yes,No,No,2.34128359438511,D
5606,16,Male,Asian,Bachelor’s,17,0,No,High,No,No,No,No,3.713436390950074,A
5607,17,Male,Asian,Bachelor’s,0,30,No,No Support,No,No,No,No,2.692894769905962,C
5609,16,Female,Caucasian,Bachelor’s,3,22,No,No Support,Yes,No,Yes,Yes,2.5422034007631504,C
5610,15,Male,Caucasian,Bachelor’s,12,26,No,High,Yes,Yes,No,No,3.250238089401745,B
5611,15,Female,Caucasian,Bachelor’s,15,14,Yes,No Support,No,No,No,No,3.347407207122919,B
5612,18,Female,Asian,Bachelor’s,4,11,Yes,Moderate,No,No,Yes,No,2.535611116231958,C
5614,15,Male,Asian,Higher,16,16,Yes,Low,No,No,No,No,3.762793896485837,A
5615,15,Female,Other,Bachelor’s,10,11,No,No Support,Yes,Yes,Yes,No,3.8174597820905056,A
5616,15,Female,Caucasian,Some College,4,15,No,Moderate,Yes,No,No,Yes,3.4986945720627496,B
5617,18,Female,Caucasian,No Education,14,29,No,Moderate,Yes,Yes,No,No,3.880590929663024,A
5618,15,Male,Asian,High School,3,12,Yes,Moderate,Yes,No,No,No,3.767295886470576,A
5619,17,Female,Asian,Some College,6,10,No,Moderate,No,No,No,No,2.775152245372229,C
5620,17,Female,Asian,High School,9,14,No,Moderate,Yes,No,Yes,Yes,2.513627397073946,C
5621,17,Female,Caucasian,High School,3,28,No,Very High,No,No,No,No,2.5714676647762293,C
5622,17,Male,Caucasian,Some College,19,15,Yes,High,No,No,Yes,No,3.596615831593556,A
5623,15,Female,African American,High School,4,5,No,No Support,Yes,No,No,Yes,3.5571654274538216,A
5625,15,Male,Caucasian,Some College,10,25,No,Moderate,No,No,No,Yes,3.836020258157799,A
5627,17,Male,Caucasian,High School,4,14,No,No Support,Yes,No,No,No,2.006689521587113,D
5630,17,Female,Caucasian,Bachelor’s,6,25,No,Moderate,No,No,No,No,2.124562616498034,D
5633,16,Female,Caucasian,Bachelor’s,4,14,Yes,Moderate,Yes,No,No,No,2.59719418968555,C
5634,15,Male,Caucasian,High School,17,1,No,Very High,Yes,No,Yes,No,3.282332678215471,B
5635,15,Female,Caucasian,Higher,8,27,Yes,No Support,Yes,Yes,No,Yes,3.068937859082618,B
5636,18,Female,Caucasian,Higher,1,28,Yes,Moderate,Yes,No,No,No,2.7945130896245307,C
5637,18,Female,Asian,Some College,15,19,No,Moderate,No,No,No,No,3.679418128697672,A
5638,17,Female,African American,Bachelor’s,13,5,No,Very High,Yes,Yes,No,No,3.2628870792787974,B
5640,18,Male,Asian,Bachelor’s,5,20,No,Low,Yes,No,No,Yes,2.883349187111384,C
5641,18,Female,African American,Bachelor’s,2,15,No,Very High,Yes,No,No,No,3.0051104373409028,B
5643,15,Female,African American,Some College,12,3,No,No Support,Yes,Yes,Yes,No,3.3365962427968143,B
5644,15,Male,Caucasian,Bachelor’s,5,7,No,Moderate,Yes,Yes,No,Yes,2.9965343513647804,C
5645,18,Female,Caucasian,Bachelor’s,7,11,Yes,High,Yes,No,No,No,3.5520111384849464,A
5646,15,Female,African American,Bachelor’s,5,22,Yes,High,Yes,Yes,No,No,3.928384547654251,A
5647,18,Female,Caucasian,Bachelor’s,15,13,No,Moderate,Yes,No,Yes,No,3.29851474550158,B
5648,15,Male,Caucasian,High School,5,19,No,Moderate,Yes,Yes,No,No,2.820660040414374,C
5649,15,Male,Caucasian,Some College,16,25,No,Very High,Yes,Yes,No,Yes,3.032645823740208,B
5651,17,Female,Caucasian,Some College,2,28,No,High,Yes,No,No,Yes,2.3381703759365564,D
5653,16,Female,Caucasian,Higher,5,11,Yes,Very High,Yes,Yes,Yes,Yes,2.7614204106428257,C
5654,15,Female,African American,Bachelor’s,20,9,No,High,Yes,Yes,Yes,Yes,3.607528704020357,A
5655,18,Male,African American,Bachelor’s,6,20,No,Very High,Yes,No,No,Yes,2.562613617522885,C
5656,15,Female,Caucasian,High School,10,18,No,Low,Yes,No,No,No,3.6648053301241776,A
5657,17,Female,Caucasian,Bachelor’s,8,12,No,High,No,No,No,Yes,2.5191355272020823,C
5658,16,Male,Caucasian,Bachelor’s,15,8,No,Very High,Yes,No,No,No,3.463891932456679,B
5659,17,Male,Caucasian,Bachelor’s,4,10,Yes,Moderate,No,Yes,No,Yes,3.214780562383252,B
5660,16,Female,Caucasian,High School,14,4,Yes,High,Yes,Yes,No,Yes,3.20564997905248,B
5661,15,Female,Caucasian,Some College,20,27,Yes,Very High,Yes,No,No,Yes,2.762110458829152,C
5662,17,Male,African American,Bachelor’s,3,12,Yes,Moderate,Yes,No,No,Yes,3.5222848432904126,A
5663,17,Female,African American,Some College,4,9,Yes,High,No,No,No,No,3.5571581977981808,A
5666,18,Male,African American,Higher,3,14,No,Moderate,No,Yes,No,No,2.368741547525143,D
5668,16,Male,Asian,Higher,1,11,No,High,Yes,No,Yes,Yes,3.375453896961406,B
5669,16,Male,African American,Bachelor’s,4,3,No,No Support,Yes,Yes,No,Yes,3.7700005153506666,A
5673,17,Male,Caucasian,No Education,8,0,No,Moderate,Yes,No,No,No,2.784612483942629,C
5674,18,Female,Other,High School,9,17,No,Low,No,Yes,Yes,No,2.085376662378109,D
5675,16,Male,African American,No Education,10,30,No,Low,No,Yes,No,No,2.6941372729094843,C
5676,15,Male,African American,Bachelor’s,0,18,No,Low,Yes,No,Yes,Yes,2.153450779177516,D
5677,17,Female,Caucasian,Some College,14,18,No,Very High,No,Yes,No,Yes,3.569132952992211,A
5678,17,Female,African American,High School,7,9,No,High,Yes,No,Yes,No,2.611346597004567,C
5681,18,Male,Caucasian,Higher,5,25,No,High,No,No,No,No,2.9042330399959093,C
5682,15,Male,Asian,Bachelor’s,9,0,No,Moderate,No,No,Yes,No,3.580141966123178,A
5683,15,Female,African American,Some College,4,21,No,Moderate,Yes,Yes,Yes,Yes,2.756988157668757,C
5684,18,Female,Caucasian,High School,6,24,No,High,Yes,No,No,No,3.162935777482158,B
5685,16,Male,Caucasian,High School,6,19,No,Low,No,No,No,No,2.9206820940761524,C
5686,17,Female,Asian,High School,8,25,No,Moderate,Yes,Yes,Yes,Yes,2.864475938571099,C
5688,15,Male,African American,Higher,5,12,No,Moderate,Yes,Yes,No,Yes,3.669961862687028,A
5690,16,Female,Caucasian,High School,6,5,Yes,No Support,Yes,Yes,No,No,3.082774677421509,B
5691,17,Female,African American,High School,14,28,Yes,Moderate,Yes,No,No,No,3.038647948031198,B
5693,15,Female,Other,Some College,7,30,Yes,Low,Yes,No,No,Yes,2.529090816972237,C
5695,16,Female,Caucasian,High School,10,16,No,Moderate,No,No,No,No,2.3529410337065157,D
5696,17,Female,Caucasian,Some College,5,28,Yes,Very High,Yes,No,Yes,Yes,2.311038726745714,D
5698,15,Female,Caucasian,Some College,12,24,No,Very High,Yes,No,No,No,3.465894968004989,B
5700,16,Female,African American,Bachelor’s,7,4,No,Moderate,No,No,No,No,3.073118073729518,B
5701,16,Male,Caucasian,Some College,16,30,Yes,High,No,No,Yes,No,3.2775983749080178,B
5703,16,Female,Caucasian,Some College,3,22,Yes,Low,Yes,Yes,No,Yes,3.4920867675635607,B
5706,17,Male,Caucasian,Some College,19,16,Yes,Low,No,Yes,No,Yes,2.804966365762954,C
5707,18,Male,Asian,Some College,15,14,No,Low,Yes,Yes,No,No,3.1667136382702874,B
5709,18,Male,Caucasian,Bachelor’s,7,21,Yes,Low,No,Yes,No,No,2.755906464450305,C
5710,16,Female,Caucasian,Bachelor’s,10,13,No,Very High,No,Yes,No,No,3.382741797007172,B
5711,17,Male,African American,Bachelor’s,4,10,No,Very High,Yes,No,No,Yes,3.938627309511513,A
5714,15,Female,Other,No Education,7,6,No,No Support,No,No,No,No,2.8792492038688646,C
5715,16,Male,African American,Bachelor’s,20,2,No,Very High,No,No,No,No,3.796027211561503,A
5716,17,Female,Caucasian,Some College,15,22,No,Moderate,Yes,No,Yes,Yes,3.057485379725458,B
5717,18,Female,Caucasian,High School,3,19,Yes,Moderate,Yes,No,No,Yes,3.332767066095065,B
5718,16,Female,African American,Higher,5,9,No,Moderate,Yes,Yes,No,No,2.959429180929298,C
5719,18,Female,Caucasian,Bachelor’s,20,10,No,Low,Yes,No,Yes,No,2.9607646512262256,C
5720,16,Female,Caucasian,Some College,7,29,No,High,Yes,No,No,Yes,3.43151388630626,B
5721,15,Female,Caucasian,No Education,8,5,No,Very High,Yes,Yes,Yes,Yes,2.826854417640529,C
5724,18,Male,Caucasian,Some College,8,21,No,Moderate,Yes,No,No,No,3.932674698630639,A
5726,17,Female,Caucasian,High School,8,11,No,Low,Yes,No,No,No,2.422138794658614,D
