Age,Gender,Ethnicity,Parental_Education,Weekly_Study_Time,Absences,Tutoring,Parental_Support,Extracurricular_Activity,Sports,Music,Volunteering,GPA,Grade_Class,Is_Child,Study_Efficiency,Absence_Rate,Absence_Rate_Category,Total_Activities,Absence_Impact,Study_Impact
17,Female,Caucasian,No Education,2,14,Yes,High,Yes,No,No,No,2.6,C,1,0.14285714285714285,0.4666666666666667,Medium,1,0.18571428571428572,5.2
15,Female,Caucasian,Bachelor’s,12,1,No,No Support,No,No,No,No,2.98,C,1,12.0,0.03333333333333333,Low,0,2.98,35.76
17,Male,African American,Bachelor’s,17,20,No,Low,Yes,Yes,No,No,3.25,B,1,0.85,0.6666666666666666,Medium,2,0.1625,55.25
18,Male,African American,High School,12,22,Yes,Moderate,Yes,Yes,No,Yes,3.48,B,0,0.5454545454545454,0.7333333333333333,High,3,0.15818181818181817,41.76
17,Male,Caucasian,High School,9,21,No,High,No,No,No,No,3.94,A,1,0.42857142857142855,0.7,High,0,0.18761904761904763,35.46
18,Female,Caucasian,High School,6,26,No,No Support,Yes,No,No,Yes,3.53,A,0,0.23076923076923078,0.8666666666666667,High,2,0.13576923076923075,21.18
17,Male,Caucasian,Some College,7,27,Yes,High,Yes,No,No,No,3.52,A,1,0.25925925925925924,0.9,High,1,0.13037037037037036,24.64
18,Female,Caucasian,High School,17,28,No,Very High,No,No,No,No,3.99,A,0,0.6071428571428571,0.9333333333333333,High,0,0.14250000000000002,67.83
16,Female,Caucasian,Higher,11,23,Yes,Moderate,No,No,No,Yes,3.98,A,1,0.4782608695652174,0.7666666666666667,High,1,0.17304347826086958,43.78
18,Male,Caucasian,Some College,17,10,Yes,Moderate,No,Yes,No,No,3.06,B,0,1.7,0.3333333333333333,Low,1,0.306,52.02
15,Female,Caucasian,No Education,19,11,Yes,High,Yes,Yes,Yes,No,3.54,A,1,1.7272727272727273,0.36666666666666664,Medium,3,0.32181818181818184,67.26
15,Female,Caucasian,Some College,8,25,No,High,Yes,Yes,No,No,3.14,B,1,0.32,0.8333333333333334,High,2,0.12560000000000002,25.12
18,Male,Asian,Some College,1,2,Yes,High,Yes,Yes,No,No,3.47,B,0,0.5,0.06666666666666667,Low,2,1.735,3.47
18,Female,Other,High School,13,8,No,Moderate,No,No,Yes,Yes,3.74,A,0,1.625,0.26666666666666666,Low,2,0.4675,48.620000000000005
15,Female,Asian,High School,3,26,No,High,Yes,No,No,No,3.12,B,1,0.11538461538461539,0.8666666666666667,High,1,0.12000000000000001,9.36
18,Female,African American,No Education,18,5,No,No Support,Yes,No,No,Yes,3.87,A,0,3.6,0.16666666666666666,Low,2,0.774,69.66
18,Female,Other,Higher,8,5,Yes,Low,Yes,No,No,No,3.75,A,0,1.6,0.16666666666666666,Low,1,0.75,30.0
18,Male,Caucasian,No Education,16,16,No,Low,Yes,Yes,No,No,3.58,A,0,1.0,0.5333333333333333,Medium,2,0.22375,57.28
15,Male,Caucasian,Bachelor’s,14,7,No,No Support,Yes,Yes,No,Yes,3.71,A,1,2.0,0.23333333333333334,Low,3,0.53,51.94
16,Male,African American,Higher,4,0,No,No Support,Yes,No,No,Yes,2.25,D,1,0.0,0.0,Low,2,225.0,9.0
17,Female,Asian,Higher,17,24,No,Moderate,No,No,Yes,No,3.27,B,1,0.7083333333333334,0.8,High,1,0.13625,55.59
15,Male,Asian,Some College,3,7,Yes,No Support,Yes,No,No,No,3.84,A,1,0.42857142857142855,0.23333333333333334,Low,1,0.5485714285714286,11.52
17,Female,African American,High School,20,21,Yes,Very High,No,Yes,No,Yes,3.54,A,1,0.9523809523809523,0.7,High,2,0.16857142857142857,70.8
15,Female,Other,High School,1,14,Yes,No Support,Yes,No,No,No,2.67,C,1,0.07142857142857142,0.4666666666666667,Medium,1,0.1907142857142857,2.67
17,Female,African American,Higher,18,17,Yes,Very High,Yes,No,No,Yes,3.18,B,1,1.0588235294117647,0.5666666666666667,Medium,2,0.18705882352941178,57.24
16,Female,Other,Higher,4,12,Yes,Very High,Yes,No,No,No,3.29,B,1,0.3333333333333333,0.4,Medium,1,0.27416666666666667,13.16
16,Female,Other,Bachelor’s,3,24,No,Low,No,No,No,No,2.32,D,1,0.125,0.8,High,0,0.09666666666666666,6.959999999999999
15,Male,Asian,Bachelor’s,4,7,No,No Support,No,Yes,Yes,No,3.76,A,1,0.5714285714285714,0.23333333333333334,Low,2,0.5371428571428571,15.04
18,Female,Caucasian,Bachelor’s,18,28,No,Low,Yes,No,No,No,2.28,D,0,0.6428571428571429,0.9333333333333333,High,1,0.08142857142857142,41.04
18,Male,African American,Bachelor’s,15,17,No,High,Yes,Yes,No,No,3.74,A,0,0.8823529411764706,0.5666666666666667,Medium,2,0.22,56.1
18,Male,Caucasian,Bachelor’s,11,12,No,Moderate,Yes,No,Yes,No,3.5,B,0,0.9166666666666666,0.4,Medium,2,0.2916666666666667,38.5
16,Male,Caucasian,High School,15,14,No,Moderate,Yes,Yes,Yes,Yes,2.96,C,1,1.0714285714285714,0.4666666666666667,Medium,4,0.21142857142857144,44.4
15,Female,Caucasian,Bachelor’s,13,5,No,Moderate,No,Yes,No,No,3.12,B,1,2.6,0.16666666666666666,Low,1,0.624,40.56
18,Male,African American,Higher,8,28,No,High,No,No,No,No,3.16,B,0,0.2857142857142857,0.9333333333333333,High,0,0.11285714285714286,25.28
17,Female,Caucasian,High School,11,11,No,Moderate,Yes,No,No,No,2.79,C,1,1.0,0.36666666666666664,Medium,1,0.25363636363636366,30.69
18,Female,Other,Higher,3,25,No,Moderate,Yes,No,No,No,3.49,B,0,0.12,0.8333333333333334,High,1,0.1396,10.47
15,Female,Caucasian,No Education,6,29,Yes,High,Yes,No,No,No,2.55,C,1,0.20689655172413793,0.9666666666666667,High,1,0.08793103448275862,15.299999999999999
16,Male,Caucasian,Bachelor’s,16,2,No,Low,Yes,Yes,Yes,No,3.54,A,1,8.0,0.06666666666666667,Low,3,1.77,56.64
15,Male,Caucasian,Bachelor’s,0,21,No,High,Yes,Yes,No,No,2.08,D,1,0.0,0.7,High,2,0.09904761904761905,0.020800000000000003
18,Female,Caucasian,Some College,13,19,No,Moderate,No,No,Yes,No,2.29,D,0,0.6842105263157895,0.6333333333333333,Medium,1,0.12052631578947369,29.77
16,Female,African American,Higher,14,13,Yes,Moderate,Yes,No,No,No,3.29,B,1,1.0769230769230769,0.43333333333333335,Medium,1,0.2530769230769231,46.06
18,Female,Caucasian,Higher,11,27,Yes,High,No,No,Yes,No,2.44,D,0,0.4074074074074074,0.9,High,1,0.09037037037037036,26.84
17,Male,African American,No Education,5,3,No,High,No,No,No,No,3.97,A,1,1.6666666666666667,0.1,Low,0,1.3233333333333335,19.85
16,Male,Caucasian,High School,15,16,No,Very High,Yes,Yes,No,Yes,2.73,C,1,0.9375,0.5333333333333333,Medium,3,0.170625,40.95
16,Male,Asian,Higher,13,4,Yes,Moderate,Yes,Yes,Yes,No,3.58,A,1,3.25,0.13333333333333333,Low,3,0.895,46.54
17,Female,Caucasian,No Education,15,5,No,Moderate,Yes,Yes,No,No,3.87,A,1,3.0,0.16666666666666666,Low,2,0.774,58.050000000000004
15,Male,Caucasian,Some College,8,9,No,No Support,No,Yes,No,No,3.95,A,1,0.8888888888888888,0.3,Low,1,0.4388888888888889,31.6
15,Male,Other,Some College,13,8,Yes,High,Yes,No,No,No,3.68,A,1,1.625,0.26666666666666666,Low,1,0.46,47.84
15,Female,Caucasian,High School,2,8,No,Low,Yes,Yes,No,No,2.49,D,1,0.25,0.26666666666666666,Low,2,0.31125,4.98
17,Female,Asian,Some College,13,7,No,Moderate,No,No,No,No,2.66,C,1,1.8571428571428572,0.23333333333333334,Low,0,0.38,34.58
15,Male,Other,Bachelor’s,10,29,No,Very High,Yes,Yes,Yes,No,3.24,B,1,0.3448275862068966,0.9666666666666667,High,3,0.11172413793103449,32.400000000000006
15,Female,Caucasian,High School,4,21,No,Low,Yes,No,No,Yes,2.41,D,1,0.19047619047619047,0.7,High,2,0.11476190476190477,9.64
15,Male,African American,Bachelor’s,12,19,Yes,Very High,No,Yes,Yes,Yes,3.27,B,1,0.631578947368421,0.6333333333333333,Medium,3,0.17210526315789473,39.24
15,Male,Caucasian,Bachelor’s,9,0,No,Very High,No,Yes,No,No,3.01,B,1,0.0,0.0,Low,1,301.0,27.089999999999996
15,Female,Caucasian,Higher,6,24,No,Very High,Yes,Yes,No,Yes,3.77,A,1,0.25,0.8,High,3,0.15708333333333332,22.62
15,Female,Asian,Some College,16,19,Yes,Very High,Yes,No,No,No,3.26,B,1,0.8421052631578947,0.6333333333333333,Medium,1,0.17157894736842105,52.16
18,Male,African American,Higher,15,26,No,Very High,No,Yes,No,No,2.56,C,0,0.5769230769230769,0.8666666666666667,High,1,0.09846153846153846,38.4
17,Male,Other,Higher,7,29,No,High,Yes,No,No,No,3.39,B,1,0.2413793103448276,0.9666666666666667,High,1,0.11689655172413793,23.73
18,Male,Other,Bachelor’s,19,28,No,High,No,No,Yes,Yes,3.17,B,0,0.6785714285714286,0.9333333333333333,High,2,0.11321428571428571,60.23
15,Male,Other,Higher,17,24,No,Very High,No,No,No,No,2.64,C,1,0.7083333333333334,0.8,High,0,0.11,44.88
18,Female,Caucasian,Bachelor’s,4,30,Yes,Low,No,No,No,No,2.01,D,0,0.13333333333333333,1.0,High,0,0.06699999999999999,8.04
15,Male,Asian,Bachelor’s,5,22,No,Very High,No,No,Yes,No,2.09,D,1,0.22727272727272727,0.7333333333333333,High,1,0.09499999999999999,10.45
17,Male,Asian,High School,19,23,No,Moderate,Yes,Yes,No,No,2.81,C,1,0.8260869565217391,0.7666666666666667,High,2,0.12217391304347826,53.39
18,Male,Caucasian,High School,3,18,No,Moderate,Yes,Yes,Yes,Yes,3.21,B,0,0.16666666666666666,0.6,Medium,4,0.17833333333333334,9.629999999999999
16,Male,Asian,No Education,6,30,No,Very High,No,No,No,No,3.26,B,1,0.2,1.0,High,0,0.10866666666666666,19.56
18,Male,Caucasian,Bachelor’s,10,15,Yes,Moderate,No,No,No,No,3.81,A,0,0.6666666666666666,0.5,Medium,0,0.254,38.1
16,Female,Caucasian,Bachelor’s,19,29,No,High,Yes,Yes,Yes,No,2.68,C,1,0.6551724137931034,0.9666666666666667,High,3,0.09241379310344829,50.92
17,Female,African American,High School,3,7,Yes,Very High,Yes,No,Yes,No,3.89,A,1,0.42857142857142855,0.23333333333333334,Low,2,0.5557142857142857,11.67
15,Female,Asian,Some College,6,13,No,Very High,Yes,Yes,Yes,No,2.43,D,1,0.46153846153846156,0.43333333333333335,Medium,3,0.18692307692307694,14.580000000000002
17,Female,Other,No Education,0,4,Yes,Moderate,No,No,Yes,No,3.8,A,1,0.0,0.13333333333333333,Low,1,0.95,0.038
18,Female,Caucasian,High School,19,18,No,Moderate,No,Yes,Yes,Yes,2.84,C,0,1.0555555555555556,0.6,Medium,3,0.15777777777777777,53.959999999999994
15,Male,Asian,Higher,7,4,No,Moderate,No,Yes,No,No,3.75,A,1,1.75,0.13333333333333333,Low,1,0.9375,26.25
16,Female,African American,Bachelor’s,4,2,No,Moderate,No,No,Yes,Yes,3.55,A,1,2.0,0.06666666666666667,Low,2,1.775,14.2
18,Male,Caucasian,Bachelor’s,13,30,Yes,Very High,Yes,No,No,No,3.05,B,0,0.43333333333333335,1.0,High,1,0.10166666666666666,39.65
17,Female,African American,Some College,2,16,No,Moderate,Yes,No,Yes,No,2.48,D,1,0.125,0.5333333333333333,Medium,2,0.155,4.96
16,Male,Caucasian,Some College,1,6,Yes,Very High,No,No,No,No,3.13,B,1,0.16666666666666666,0.2,Low,0,0.5216666666666666,3.13
18,Female,Asian,High School,15,16,Yes,No Support,Yes,No,Yes,Yes,3.81,A,0,0.9375,0.5333333333333333,Medium,3,0.238125,57.15
15,Female,African American,Bachelor’s,13,25,Yes,Moderate,No,No,Yes,No,3.7,A,1,0.52,0.8333333333333334,High,1,0.14800000000000002,48.1
15,Male,Asian,Some College,15,12,Yes,High,Yes,Yes,No,Yes,3.39,B,1,1.25,0.4,Medium,3,0.28250000000000003,50.85
18,Male,Caucasian,High School,16,21,No,Low,No,Yes,No,No,2.62,C,0,0.7619047619047619,0.7,High,1,0.12476190476190477,41.92
17,Male,Asian,High School,2,13,No,Moderate,No,No,No,No,2.44,D,1,0.15384615384615385,0.43333333333333335,Medium,0,0.18769230769230769,4.88
17,Female,African American,Higher,4,22,No,High,Yes,Yes,Yes,No,3.7,A,1,0.18181818181818182,0.7333333333333333,High,3,0.16818181818181818,14.8
16,Female,Asian,High School,2,26,No,Moderate,No,Yes,No,Yes,2.76,C,1,0.07692307692307693,0.8666666666666667,High,2,0.10615384615384614,5.52
15,Female,Asian,No Education,13,11,No,Very High,No,No,No,No,3.42,B,1,1.1818181818181819,0.36666666666666664,Medium,0,0.3109090909090909,44.46
17,Male,Caucasian,Some College,1,8,No,Moderate,Yes,No,No,No,3.15,B,1,0.125,0.26666666666666666,Low,1,0.39375,3.15
18,Male,Other,Higher,5,13,No,Low,Yes,No,Yes,Yes,2.95,C,0,0.38461538461538464,0.43333333333333335,Medium,3,0.22692307692307695,14.75
17,Female,Caucasian,No Education,10,11,No,Low,Yes,Yes,No,No,2.47,D,1,0.9090909090909091,0.36666666666666664,Medium,2,0.22454545454545458,24.700000000000003
17,Female,African American,High School,0,28,No,High,No,No,Yes,Yes,2.68,C,1,0.0,0.9333333333333333,High,2,0.09571428571428572,0.0268
15,Female,Asian,No Education,9,20,No,Moderate,Yes,Yes,No,No,3.49,B,1,0.45,0.6666666666666666,Medium,2,0.17450000000000002,31.410000000000004
15,Female,Asian,Some College,8,6,No,Very High,Yes,No,No,No,3.24,B,1,1.3333333333333333,0.2,Low,1,0.54,25.92
18,Male,African American,No Education,19,0,No,Moderate,Yes,Yes,Yes,No,3.84,A,0,0.0,0.0,Low,3,384.0,72.96
17,Female,Asian,Some College,11,2,No,Low,Yes,No,No,No,3.83,A,1,5.5,0.06666666666666667,Low,1,1.915,42.13
16,Male,Caucasian,Higher,0,10,Yes,Moderate,Yes,Yes,No,No,3.46,B,1,0.0,0.3333333333333333,Low,2,0.346,0.0346
16,Female,African American,No Education,11,21,No,Very High,Yes,No,No,No,3.9,A,1,0.5238095238095238,0.7,High,1,0.18571428571428572,42.9
16,Female,Asian,Bachelor’s,0,9,Yes,Very High,No,Yes,Yes,Yes,2.93,C,1,0.0,0.3,Low,3,0.3255555555555556,0.029300000000000003
15,Female,African American,No Education,0,3,No,High,No,Yes,No,No,3.72,A,1,0.0,0.1,Low,1,1.24,0.037200000000000004
18,Male,Other,Bachelor’s,11,21,No,Very High,Yes,No,No,No,2.9,C,0,0.5238095238095238,0.7,High,1,0.1380952380952381,31.9
16,Female,Caucasian,Some College,6,4,No,High,Yes,No,No,No,2.78,C,1,1.5,0.13333333333333333,Low,1,0.695,16.68
16,Male,Caucasian,Some College,3,10,No,Low,Yes,Yes,No,No,2.19,D,1,0.3,0.3333333333333333,Low,2,0.219,6.57
17,Female,Other,Higher,20,8,No,High,No,No,No,No,3.29,B,1,2.5,0.26666666666666666,Low,0,0.41125,65.8
18,Male,Asian,Bachelor’s,19,12,No,High,Yes,No,No,No,3.43,B,0,1.5833333333333333,0.4,Medium,1,0.28583333333333333,65.17
17,Male,Caucasian,Higher,3,27,No,Moderate,No,No,No,No,3.1,B,1,0.1111111111111111,0.9,High,0,0.11481481481481481,9.3
18,Male,Caucasian,Some College,14,16,No,No Support,No,No,No,Yes,2.7,C,0,0.875,0.5333333333333333,Medium,1,0.16875,37.800000000000004
16,Male,Caucasian,Some College,0,14,No,No Support,Yes,No,No,Yes,2.19,D,1,0.0,0.4666666666666667,Medium,2,0.15642857142857142,0.0219
15,Male,Other,High School,13,20,Yes,Moderate,No,No,No,Yes,3.23,B,1,0.65,0.6666666666666666,Medium,1,0.1615,41.99
15,Female,Caucasian,Some College,13,10,No,Moderate,No,No,No,No,3.57,A,1,1.3,0.3333333333333333,Low,0,0.357,46.41
15,Male,Asian,High School,9,0,No,High,No,No,Yes,No,2.76,C,1,0.0,0.0,Low,1,276.0,24.839999999999996
15,Female,Caucasian,High School,6,7,No,High,Yes,No,No,No,2.6,C,1,0.8571428571428571,0.23333333333333334,Low,1,0.37142857142857144,15.600000000000001
17,Female,African American,Some College,11,22,No,Very High,No,No,Yes,No,3.77,A,1,0.5,0.7333333333333333,High,1,0.17136363636363636,41.47
18,Female,Caucasian,Bachelor’s,18,4,Yes,No Support,No,No,No,No,3.55,A,0,4.5,0.13333333333333333,Low,0,0.8875,63.9
16,Female,Asian,Higher,8,21,No,High,No,Yes,No,No,2.37,D,1,0.38095238095238093,0.7,High,1,0.11285714285714286,18.96
17,Male,African American,Some College,2,15,No,No Support,Yes,No,No,No,2.56,C,1,0.13333333333333333,0.5,Medium,1,0.17066666666666666,5.12
18,Female,African American,Bachelor’s,3,3,No,No Support,Yes,Yes,No,Yes,2.2,D,0,1.0,0.1,Low,3,0.7333333333333334,6.6000000000000005
15,Male,Caucasian,High School,12,24,Yes,Low,Yes,No,No,No,3.55,A,1,0.5,0.8,High,1,0.14791666666666667,42.599999999999994
18,Female,Caucasian,Higher,9,29,No,High,No,No,Yes,No,2.04,D,0,0.3103448275862069,0.9666666666666667,High,1,0.0703448275862069,18.36
18,Female,Caucasian,Some College,13,18,No,High,Yes,No,No,Yes,2.57,C,0,0.7222222222222222,0.6,Medium,2,0.14277777777777778,33.41
15,Male,Caucasian,Bachelor’s,5,17,No,Moderate,Yes,No,No,No,2.83,C,1,0.29411764705882354,0.5666666666666667,Medium,1,0.16647058823529412,14.15
15,Female,African American,Bachelor’s,7,22,No,No Support,Yes,No,No,Yes,2.91,C,1,0.3181818181818182,0.7333333333333333,High,2,0.1322727272727273,20.37
15,Female,African American,High School,18,28,No,High,No,Yes,Yes,Yes,3.89,A,1,0.6428571428571429,0.9333333333333333,High,3,0.13892857142857143,70.02
16,Male,African American,Some College,9,1,No,No Support,Yes,No,Yes,No,2.61,C,1,9.0,0.03333333333333333,Low,2,2.61,23.49
15,Male,African American,Higher,4,12,No,Low,Yes,No,Yes,No,2.66,C,1,0.3333333333333333,0.4,Medium,2,0.22166666666666668,10.64
16,Male,Caucasian,No Education,4,15,No,Moderate,No,No,No,Yes,2.49,D,1,0.26666666666666666,0.5,Medium,1,0.166,9.96
15,Female,Caucasian,Bachelor’s,4,21,No,Moderate,Yes,Yes,No,Yes,3.31,B,1,0.19047619047619047,0.7,High,3,0.15761904761904763,13.24
16,Female,Caucasian,Higher,8,26,No,Moderate,No,No,Yes,Yes,2.56,C,1,0.3076923076923077,0.8666666666666667,High,2,0.09846153846153846,20.48
18,Male,Asian,High School,8,7,No,High,No,No,Yes,No,3.75,A,0,1.1428571428571428,0.23333333333333334,Low,1,0.5357142857142857,30.0
17,Male,African American,Higher,14,18,Yes,Low,Yes,No,No,Yes,3.39,B,1,0.7777777777777778,0.6,Medium,2,0.18833333333333335,47.46
18,Female,Caucasian,Bachelor’s,13,18,Yes,High,Yes,No,No,Yes,3.29,B,0,0.7222222222222222,0.6,Medium,2,0.1827777777777778,42.77
15,Male,Asian,High School,5,16,No,No Support,Yes,No,No,No,2.3,D,1,0.3125,0.5333333333333333,Medium,1,0.14375,11.5
16,Male,Asian,High School,19,8,No,High,Yes,Yes,Yes,Yes,3.18,B,1,2.375,0.26666666666666666,Low,4,0.3975,60.42
17,Female,African American,No Education,7,20,No,Moderate,Yes,No,Yes,No,2.35,D,1,0.35,0.6666666666666666,Medium,2,0.11750000000000001,16.45
15,Male,Caucasian,Bachelor’s,1,24,No,High,Yes,Yes,No,No,2.03,D,1,0.041666666666666664,0.8,High,2,0.08458333333333333,2.03
15,Male,Caucasian,Bachelor’s,4,20,No,High,Yes,Yes,Yes,No,3.82,A,1,0.2,0.6666666666666666,Medium,3,0.191,15.28
18,Female,Asian,Some College,9,16,No,Very High,Yes,No,No,No,2.93,C,0,0.5625,0.5333333333333333,Medium,1,0.183125,26.37
16,Male,Caucasian,No Education,13,24,No,Moderate,No,Yes,No,No,2.34,D,1,0.5416666666666666,0.8,High,1,0.09749999999999999,30.419999999999998
16,Male,Asian,Bachelor’s,17,0,No,High,No,No,No,No,3.71,A,1,0.0,0.0,Low,0,371.0,63.07
17,Male,Asian,Bachelor’s,0,30,No,No Support,No,No,No,No,2.69,C,1,0.0,1.0,High,0,0.08966666666666666,0.0269
16,Female,Caucasian,Bachelor’s,3,22,No,No Support,Yes,No,Yes,Yes,2.54,C,1,0.13636363636363635,0.7333333333333333,High,3,0.11545454545454546,7.62
15,Male,Caucasian,Bachelor’s,12,26,No,High,Yes,Yes,No,No,3.25,B,1,0.46153846153846156,0.8666666666666667,High,2,0.125,39.0
15,Female,Caucasian,Bachelor’s,15,14,Yes,No Support,No,No,No,No,3.35,B,1,1.0714285714285714,0.4666666666666667,Medium,0,0.2392857142857143,50.25
18,Female,Asian,Bachelor’s,4,11,Yes,Moderate,No,No,Yes,No,2.54,C,0,0.36363636363636365,0.36666666666666664,Medium,1,0.23090909090909092,10.16
15,Male,Asian,Higher,16,16,Yes,Low,No,No,No,No,3.76,A,1,1.0,0.5333333333333333,Medium,0,0.235,60.16
15,Female,Other,Bachelor’s,10,11,No,No Support,Yes,Yes,Yes,No,3.82,A,1,0.9090909090909091,0.36666666666666664,Medium,3,0.34727272727272723,38.199999999999996
15,Female,Caucasian,Some College,4,15,No,Moderate,Yes,No,No,Yes,3.5,B,1,0.26666666666666666,0.5,Medium,2,0.23333333333333334,14.0
18,Female,Caucasian,No Education,14,29,No,Moderate,Yes,Yes,No,No,3.88,A,0,0.4827586206896552,0.9666666666666667,High,2,0.13379310344827586,54.32
15,Male,Asian,High School,3,12,Yes,Moderate,Yes,No,No,No,3.77,A,1,0.25,0.4,Medium,1,0.31416666666666665,11.31
17,Female,Asian,Some College,6,10,No,Moderate,No,No,No,No,2.78,C,1,0.6,0.3333333333333333,Low,0,0.27799999999999997,16.68
17,Female,Asian,High School,9,14,No,Moderate,Yes,No,Yes,Yes,2.51,C,1,0.6428571428571429,0.4666666666666667,Medium,3,0.17928571428571427,22.589999999999996
17,Female,Caucasian,High School,3,28,No,Very High,No,No,No,No,2.57,C,1,0.10714285714285714,0.9333333333333333,High,0,0.09178571428571428,7.709999999999999
17,Male,Caucasian,Some College,19,15,Yes,High,No,No,Yes,No,3.6,A,1,1.2666666666666666,0.5,Medium,1,0.24000000000000002,68.4
15,Female,African American,High School,4,5,No,No Support,Yes,No,No,Yes,3.56,A,1,0.8,0.16666666666666666,Low,2,0.712,14.24
15,Male,Caucasian,Some College,10,25,No,Moderate,No,No,No,Yes,3.84,A,1,0.4,0.8333333333333334,High,1,0.1536,38.4
17,Male,Caucasian,High School,4,14,No,No Support,Yes,No,No,No,2.01,D,1,0.2857142857142857,0.4666666666666667,Medium,1,0.14357142857142854,8.04
17,Female,Caucasian,Bachelor’s,6,25,No,Moderate,No,No,No,No,2.12,D,1,0.24,0.8333333333333334,High,0,0.0848,12.72
16,Female,Caucasian,Bachelor’s,4,14,Yes,Moderate,Yes,No,No,No,2.6,C,1,0.2857142857142857,0.4666666666666667,Medium,1,0.18571428571428572,10.4
15,Male,Caucasian,High School,17,1,No,Very High,Yes,No,Yes,No,3.28,B,1,17.0,0.03333333333333333,Low,2,3.28,55.76
15,Female,Caucasian,Higher,8,27,Yes,No Support,Yes,Yes,No,Yes,3.07,B,1,0.2962962962962963,0.9,High,3,0.1137037037037037,24.56
18,Female,Caucasian,Higher,1,28,Yes,Moderate,Yes,No,No,No,2.79,C,0,0.03571428571428571,0.9333333333333333,High,1,0.09964285714285714,2.79
18,Female,Asian,Some College,15,19,No,Moderate,No,No,No,No,3.68,A,0,0.7894736842105263,0.6333333333333333,Medium,0,0.1936842105263158,55.2
17,Female,African American,Bachelor’s,13,5,No,Very High,Yes,Yes,No,No,3.26,B,1,2.6,0.16666666666666666,Low,2,0.6519999999999999,42.379999999999995
18,Male,Asian,Bachelor’s,5,20,No,Low,Yes,No,No,Yes,2.88,C,0,0.25,0.6666666666666666,Medium,2,0.144,14.399999999999999
18,Female,African American,Bachelor’s,2,15,No,Very High,Yes,No,No,No,3.01,B,0,0.13333333333333333,0.5,Medium,1,0.20066666666666666,6.02
15,Female,African American,Some College,12,3,No,No Support,Yes,Yes,Yes,No,3.34,B,1,4.0,0.1,Low,3,1.1133333333333333,40.08
15,Male,Caucasian,Bachelor’s,5,7,No,Moderate,Yes,Yes,No,Yes,3.0,C,1,0.7142857142857143,0.23333333333333334,Low,3,0.42857142857142855,15.0
18,Female,Caucasian,Bachelor’s,7,11,Yes,High,Yes,No,No,No,3.55,A,0,0.6363636363636364,0.36666666666666664,Medium,1,0.3227272727272727,24.849999999999998
15,Female,African American,Bachelor’s,5,22,Yes,High,Yes,Yes,No,No,3.93,A,1,0.22727272727272727,0.7333333333333333,High,2,0.17863636363636365,19.650000000000002
18,Female,Caucasian,Bachelor’s,15,13,No,Moderate,Yes,No,Yes,No,3.3,B,0,1.1538461538461537,0.43333333333333335,Medium,2,0.25384615384615383,49.5
15,Male,Caucasian,High School,5,19,No,Moderate,Yes,Yes,No,No,2.82,C,1,0.2631578947368421,0.6333333333333333,Medium,2,0.14842105263157893,14.1
15,Male,Caucasian,Some College,16,25,No,Very High,Yes,Yes,No,Yes,3.03,B,1,0.64,0.8333333333333334,High,3,0.12119999999999999,48.48
17,Female,Caucasian,Some College,2,28,No,High,Yes,No,No,Yes,2.34,D,1,0.07142857142857142,0.9333333333333333,High,2,0.08357142857142856,4.68
16,Female,Caucasian,Higher,5,11,Yes,Very High,Yes,Yes,Yes,Yes,2.76,C,1,0.45454545454545453,0.36666666666666664,Medium,4,0.2509090909090909,13.799999999999999
